date,close,high,low,open,volume,log_ret,ret_1,ret_5,ret_15,vol_5,vol_15,body,range,upper_wick,lower_wick,close_pos,ma_5,ma_20,dist_ma_5,dist_ma_20,volume_ma_5,volume_spike,target,bank_ret,it_ret
2020-03-20,8745.4501953125,8883.0,8178.2001953125,8284.4501953125,1071500,0.05669138794443699,0.058329146858465686,-0.12151940455899846,-0.24823993689317414,0.05157343267147289,0.03995457819973201,461.0,704.7998046875,137.5498046875,106.25,0.8048384750201615,8728.430078125,10513.227587890626,0.001949963170370704,-0.16814792391770267,1069420.0,1.0019449795216089,-0.12980466070471242,0.01165635413189925,0.09025133997464718
2020-03-23,7610.25,8159.25,7583.60009765625,7945.7001953125,653500,-0.13903756461051203,-0.12980466070471242,-0.17256510788013513,-0.3206195460530721,0.07050363524390414,0.050509448086293,-335.4501953125,575.64990234375,213.5498046875,26.64990234375,0.04629533026097812,8411.0,10289.697607421875,-0.09520271073594103,-0.26040100590412013,1020580.0,0.640322169746614,0.02507142402516349,-0.16734012721954072,-0.09575406276043774
2020-03-24,7801.0498046875,8036.9501953125,7511.10009765625,7848.2998046875,738400,0.024762292138464665,0.02507142402516349,-0.13003161858100498,-0.2992701888852709,0.07607303549845906,0.05197721608986005,-47.25,525.85009765625,188.650390625,289.94970703125,0.5513923232552859,8177.8,10088.280078125,-0.04606987151954073,-0.22672152792397526,981140.0,0.7525939213567883,0.06624746894667499,0.011210223908925343,0.061312588935447554
2020-03-25,8317.849609375,8376.75,7714.75,7735.14990234375,736900,0.06414544603118057,0.06624746894667499,-0.017824272481792414,-0.2641220039191058,0.08338316740962512,0.0559766243172262,582.69970703125,662.0,58.900390625,20.39990234375,0.9110266002629743,8147.6099609375,9914.2775390625,0.02089442784493722,-0.16102312280421177,825200.0,0.8929956374212301,0.038904356430389475,0.08030199446593134,0.031040729769376663
2020-03-26,8641.4501953125,8749.0498046875,8304.900390625,8451.0,865600,0.03816665439616388,0.038904356430389475,0.045743604797717996,-0.23193936580637275,0.08415720118721319,0.05789815751680035,190.4501953125,444.1494140625,107.599609375,146.099609375,0.7577400623101656,8223.2099609375,9762.425048828125,0.05086094558715583,-0.11482545042946948,813180.0,1.0644629725276062,0.0021755381634551707,0.06129787317690161,0.024707051596757346
2020-03-27,8660.25,9038.900390625,8522.900390625,8949.099609375,801500,0.002173175106963937,0.0021755381634551707,-0.009742230921189976,-0.23149791463306413,0.07984594717508466,0.05791194998727714,-288.849609375,516.0,89.80078125,137.349609375,0.26618141351692604,8206.169921875,9613.77255859375,0.055333984361519144,-0.09918297450685953,759180.0,1.0557443557522577,-0.04378053643081892,0.018104499014160336,0.0026723891193003446
2020-03-30,8281.099609375,8576.0,8244.0,8385.9501953125,593300,-0.04476782787370225,-0.04378053643081892,0.08815079785486679,-0.24645005326042013,0.041127906224232964,0.05831608707697224,-104.8505859375,332.0,190.0498046875,37.099609375,0.11174581137014535,8340.33984375,9467.7400390625,-0.007102856176705179,-0.12533513011464162,747140.0,0.7940948148941285,0.03823772271336057,-0.059422091666781585,-0.019913900952842067
2020-03-31,8597.75,8678.2998046875,8358.0,8529.349609375,712700,0.03752477847769833,0.03823772271336057,0.10212730533187697,-0.17736296501167736,0.042122178682506374,0.05933909997556206,68.400390625,320.2998046875,80.5498046875,171.349609375,0.7485174717267256,8499.6798828125,9340.9900390625,0.011538095380016811,-0.07956758715664954,742000.0,0.9605121293800526,-0.04000467509668226,0.01925206081187536,0.03611152003365037
2020-04-01,8253.7998046875,8588.099609375,8198.349609375,8584.099609375,506300,-0.040826864424490454,-0.04000467509668226,-0.0077002840512180315,-0.21079711080039765,0.04039976988856655,0.05962221061353629,-330.2998046875,389.75,4.0,55.4501953125,0.14227118745954517,8486.869921875,9188.5150390625,-0.027462435424721186,-0.10172647379922761,695880.0,0.7275679714893362,-0.020596574186770744,-0.04887429764118445,-0.05623789114258648
2020-04-03,8083.7998046875,8356.5498046875,8055.7998046875,8356.5498046875,697000,-0.02081164185069997,-0.020596574186770744,-0.06453203779702321,-0.15707267608754671,0.03401082838645799,0.05636521226073711,-272.75,300.75,0.0,28.0,0.09310058187832718,8375.33984375,9030.155029296875,-0.03480933842703211,-0.10479944381232424,662160.0,1.0526156820103885,0.08763210467115035,-0.0526709006221141,-0.030367289693107757
2020-04-07,8792.2001953125,8819.400390625,8360.9501953125,8446.2998046875,814200,0.08400295216282225,0.08763210467115035,0.015236303260587114,-0.11682336639976454,0.05595308158020721,0.06038982113678218,345.900390625,458.4501953125,27.2001953125,85.349609375,0.9406692469726187,8401.7298828125,8906.3150390625,0.046474990025421846,-0.012812801169675628,664700.0,1.2249134948096867,-0.004941902407507137,0.10511735270602318,0.07781648244857964
2020-04-08,8748.75,9131.7001953125,8653.900390625,8688.900390625,896500,-0.004954153987953298,-0.004941902407507137,0.05647201611916075,-0.04878013042493112,0.04996382070406083,0.05711839940650939,59.849609375,477.7998046875,382.9501953125,35.0,0.19851328620118816,8495.2599609375,8794.280029296875,0.02983899730297679,-0.005177232149214976,725340.0,1.2359720958447056,0.04150883161880259,-0.006087980321903275,-0.007736974816316855
2020-04-09,9111.900390625,9128.349609375,8904.5498046875,8973.0498046875,742100,0.0406704613937413,0.04150883161880259,0.05980057464162125,0.016153650207427095,0.050399425984868296,0.057839385041952705,138.8505859375,223.7998046875,16.44921875,68.5,0.9265002988992991,8598.0900390625,8727.3025390625,0.05975866142691901,0.04406835329027259,731220.0,1.0148792429091094,-0.01295567073707915,0.0510465009475316,0.01897282592677696
2020-04-13,8993.849609375,9112.0498046875,8912.400390625,9103.9501953125,644000,-0.013040327423561648,-0.01295567073707915,0.08966171002441947,0.06199813631169837,0.04433864654881301,0.05575027286873024,-110.1005859375,199.6494140625,8.099609375,81.44921875,0.40796122108374666,8746.1,8654.075,0.02832686676061326,0.039261805493365755,758760.0,0.8487532289525003,-0.007621853562688519,-0.021372264469022295,-0.00985581211037101
2020-04-15,8925.2998046875,9261.2001953125,8874.099609375,9196.400390625,879100,-0.007651048328648555,-0.007621853562688519,0.10409708557008601,0.08009361631421696,0.041840203061755336,0.05530097266797241,-271.1005859375,387.1005859375,64.7998046875,51.2001953125,0.13226586880091767,8914.4,8620.832470703124,0.0012227188243179982,0.035317625649155325,795180.0,1.105535853517441,0.007562771164790316,-0.02211352470599559,0.007894883249671913
2020-04-16,8992.7998046875,9053.75,8821.900390625,8851.25,719400,0.007534316783542481,0.007562771164790316,0.022815632596940638,0.028283233435778765,0.02157661200781064,0.053453261342039496,141.5498046875,231.849609375,60.9501953125,29.349609375,0.7371132283658302,8954.519921875,8572.712451171876,0.004274922960301388,0.04900285130387163,776220.0,0.926799103346988,0.03046328187687486,0.01799592645230441,-0.018815046317260053
2020-04-17,9266.75,9324.0,9091.349609375,9323.4501953125,684200,0.03000848934711599,0.03046328187687486,0.05920845835119293,0.2176669623205545,0.023335578338136695,0.03687511360261019,-56.7001953125,232.650390625,0.5498046875,175.400390625,0.7539226138973781,9058.119921875,8576.179931640625,0.02303238198703529,0.0805218726593658,733760.0,0.9324574792847784,-0.0005288143766692954,0.06605404278903437,0.014895407141076289
2020-04-20,9261.849609375,9390.849609375,9230.7998046875,9390.2001953125,726400,-0.0005289542483047096,-0.0005288143766692954,0.016456415492017262,0.18725682328162208,0.016828986818319853,0.03688341174709411,-128.3505859375,160.0498046875,0.6494140625,31.0498046875,0.19400089083477035,9088.109765625,8590.919921875,0.01911726951265001,0.07809753712074727,730620.0,0.9942240836549765,-0.030274667144095657,-0.007678316829541898,0.015684755272051598
2020-04-21,8981.4501953125,9044.400390625,8909.400390625,9016.9501953125,655100,-0.030742409586860843,-0.030274667144095657,-0.001378654814238267,0.07978030586049067,0.022140510269977015,0.03530198758859428,-35.5,135.0,27.4501953125,72.0498046875,0.5337022569404911,9085.6298828125,8616.55244140625,-0.011466424325415144,0.042348463191932736,732840.0,0.8939195458763155,0.02291941778872575,-0.05424747620146608,-0.034154165774171075
2020-04-22,9187.2998046875,9209.75,8946.25,9026.75,734400,0.022660713376927297,0.02291941778872575,0.02935475622481598,0.06316643584558213,0.02371046660482707,0.03448260766507642,160.5498046875,263.5,22.4501953125,80.5,0.9148000177859021,9138.0298828125,8662.744921875,0.005391744446762094,0.06055296416357627,703900.0,1.043330018468531,0.01377995587701486,0.015070132028561334,0.013091479099703651
2020-04-23,9313.900390625,9343.599609375,9170.150390625,9232.349609375,666700,0.013685875581327233,0.01377995587701486,0.03570640878385012,0.07547708098784667,0.02398188217004941,0.034565078015008306,81.55078125,173.44921875,29.69921875,62.19921875,0.8287728306598166,9202.25,8691.167431640624,0.012132944728191476,0.07165124407997085,693360.0,0.9615495557863144,-0.017124941572334906,0.028733259774982756,0.04429934845856964
2020-04-24,9154.400390625,9296.900390625,9141.2998046875,9163.900390625,659400,-0.017273269224786485,-0.017124941572334906,-0.012123949537324319,0.1054571038200458,0.021879179799026403,0.0324075448613074,-9.5,155.6005859375,133.0,13.1005859375,0.08419367998188589,9179.780078125,8768.374951171874,-0.0027647380747692824,0.04402474136915578,688400.0,0.957873329459615,0.013971358975458648,-0.033614597725041606,-0.023765633929881846
2020-04-27,9282.2998046875,9377.099609375,9250.349609375,9259.7001953125,512800,0.01387465918374464,0.013971358975458648,0.0022080033875522265,0.07961964521967957,0.023107390367304373,0.031358235991407524,22.599609375,126.75,94.7998046875,9.3505859375,0.2520725468421927,9183.8701171875,8842.437451171874,0.010717669810659676,0.0497444687558781,645680.0,0.794201462024531,0.010622430648890235,0.02524678288769877,0.02379411921358998
2020-04-28,9380.900390625,9404.400390625,9260.0,9389.7998046875,614500,0.010566409007242056,0.010622430648890235,0.044475022031628786,0.1365553578483205,0.015203878833838644,0.028673681496217997,-8.8994140625,144.400390625,14.6005859375,120.900390625,0.8372580579656085,9263.76015625,8895.589990234375,0.01264499861818728,0.05455629147964339,637560.0,0.9638308551352014,0.018383013524196468,0.0293783091825075,0.0009526603710701131
2020-04-29,9553.349609375,9599.849609375,9392.349609375,9408.599609375,653000,0.01821608855026957,0.018383013524196468,0.039843023790378185,0.18178948516703275,0.014286014063416952,0.02757016153032405,144.75,207.5,46.5,16.25,0.7759036144540921,9336.9701171875,8941.1849609375,0.02317448695580466,0.06846571803535456,621280.0,1.051055884625288,0.03208830345213909,0.020274616666729584,0.022179652725904386
2020-04-30,9859.900390625,9889.0498046875,9731.5,9753.5,931200,0.03158422875946422,0.03208830345213909,0.0586220570438547,0.12143720247427225,0.017908357898486355,0.019940765606474894,106.400390625,157.5498046875,29.1494140625,22.0,0.8149828613172017,9446.1701171875,9001.16748046875,0.043798732005123436,0.09540239219185488,674180.0,1.3812334984722159,-0.05744483901313502,0.021066754978859237,0.05090895574056842
2020-05-04,9293.5,9533.5,9266.9501953125,9533.5,687500,-0.059160835126554547,-0.05744483901313502,0.01519483564619395,0.0622660380054294,0.03566533459862898,0.026287973681590346,-240.0,266.5498046875,0.0,26.5498046875,0.09960541790127023,9473.9900390625,9051.7875,-0.019051111339395195,0.026703289267451278,679800.0,1.0113268608414223,-0.009458265521601117,-0.08315722700465533,-0.046366021130197166
2020-05-05,9205.599609375,9450.900390625,9190.75,9429.400390625,725200,-0.009503278972569803,-0.009458265521601117,-0.008263059470861589,0.01028316978161925,0.03541745961743355,0.02441793845135789,-223.80078125,260.150390625,21.5,14.849609375,0.057080865184431895,9458.65,9082.17998046875,-0.02675333061536262,0.013589207565987844,722280.0,1.0040427535027951,0.007093593467121684,-0.023906378308628295,-0.004920392835906839
2020-05-06,9270.900390625,9346.900390625,9116.5,9226.7998046875,722200,0.0070685522845568985,0.007093593467121684,-0.011725953311467974,0.030804471197873662,0.03514912867098216,0.02416140113742988,44.1005859375,230.400390625,76.0,110.2998046875,0.6701394481384894,9436.65,9133.035009765625,-0.01756445448066842,0.015095242787524726,743820.0,0.9709338280766838,-0.007750119504051356,0.02193894185489209,0.0004967408040768007
2020-05-07,9199.0498046875,9277.849609375,9175.900390625,9234.0498046875,708700,-0.0077803077564110755,-0.007750119504051356,-0.03708644812284634,0.030671238612760998,0.03321421468125774,0.0241651205146451,-35.0,101.94921875,43.7998046875,23.1494140625,0.22706808689765395,9365.7900390625,9188.797509765625,-0.01780311470570724,0.0011157384751354846,754960.0,0.9387252304757855,0.0057016970693835045,-0.010294746076582761,-0.0076149520715436125
